t,l,x,y,z,Unnamed: 5
67606,0,-0.96,-0.09,0.12,
67607,0,-0.96,-0.09,0.13,
67609,0,-0.96,-0.09,0.13,
67611,0,-0.96,-0.09,0.13,
67612,0,-0.96,-0.09,0.13,
67614,0,-0.96,-0.09,0.13,
67616,0,-0.96,-0.09,0.13,
67617,0,-0.97,-0.09,0.15,
67619,0,-0.97,-0.09,0.15,
67621,0,-0.97,-0.09,0.15,
67622,0,-0.97,-0.09,0.15,
67624,0,-0.97,-0.09,0.15,
67626,0,-0.97,-0.09,0.16,
67627,0,-0.96,-0.1,0.16,
67629,0,-0.96,-0.1,0.16,
67631,0,-0.96,-0.1,0.16,
67632,0,-0.96,-0.1,0.16,
67634,0,-0.96,-0.1,0.16,
67636,0,-0.96,-0.1,0.16,
67637,0,-0.96,-0.1,0.16,
67639,0,-0.96,-0.1,0.16,
67641,0,-0.96,-0.1,0.16,
67642,0,-0.96,-0.1,0.16,
67644,0,-0.96,-0.1,0.16,
67646,0,-0.97,-0.1,0.14,
67647,0,-0.97,-0.1,0.14,
67649,0,-0.97,-0.1,0.14,
67651,0,-0.97,-0.1,0.14,
67652,0,-0.97,-0.1,0.14,
67654,0,-0.97,-0.1,0.14,
67656,0,-0.96,-0.1,0.12,
67657,0,-0.96,-0.1,0.12,
67659,0,-0.96,-0.1,0.12,
67661,0,-0.96,-0.1,0.12,
67662,0,-0.96,-0.1,0.12,
67664,0,-0.96,-0.1,0.12,
67666,0,-0.97,-0.11,0.11,
67668,0,-0.97,-0.11,0.11,
67669,0,-0.97,-0.11,0.11,
67671,0,-0.97,-0.11,0.11,
67673,0,-0.97,-0.11,0.11,
67674,0,-0.97,-0.11,0.11,
67676,0,-0.97,-0.1,0.1,
67678,0,-0.97,-0.1,0.1,
67679,0,-0.97,-0.1,0.1,
67681,0,-0.97,-0.1,0.1,
67683,0,-0.97,-0.1,0.1,
67684,0,-0.97,-0.1,0.1,
67686,0,-0.97,-0.1,0.11,
67688,0,-0.97,-0.1,0.11,
67689,0,-0.97,-0.1,0.11,
67691,0,-0.97,-0.1,0.11,
67692,0,-0.97,-0.1,0.11,
67694,0,-0.97,-0.1,0.12,
67696,0,-0.97,-0.09,0.12,
67697,0,-0.97,-0.09,0.12,
67699,0,-0.97,-0.09,0.12,
67701,0,-0.97,-0.09,0.12,
67703,0,-0.97,-0.09,0.12,
67704,0,-0.96,-0.1,0.14,
67706,0,-0.96,-0.1,0.14,
67708,0,-0.96,-0.1,0.14,
67709,0,-0.96,-0.1,0.14,
67711,0,-0.96,-0.1,0.14,
67713,0,-0.96,-0.1,0.14,
67714,0,-0.97,-0.1,0.15,
67716,0,-0.97,-0.1,0.15,
67718,0,-0.97,-0.1,0.15,
67719,0,-0.97,-0.1,0.15,
67721,0,-0.97,-0.1,0.15,
67723,0,-0.97,-0.1,0.15,
67724,0,-0.96,-0.1,0.15,
67726,0,-0.96,-0.1,0.15,
67728,0,-0.96,-0.1,0.15,
67729,0,-0.96,-0.1,0.15,
67731,0,-0.96,-0.1,0.15,
67733,0,-0.96,-0.1,0.15,
67734,0,-0.96,-0.1,0.14,
67736,0,-0.96,-0.1,0.14,
67738,0,-0.96,-0.1,0.14,
67739,0,-0.96,-0.1,0.14,
67741,0,-0.96,-0.1,0.14,
67743,0,-0.96,-0.1,0.14,
67744,0,-0.96,-0.11,0.13,
67746,0,-0.96,-0.11,0.13,
67748,0,-0.96,-0.11,0.13,
67749,0,-0.96,-0.11,0.13,
67751,0,-0.96,-0.11,0.13,
67752,0,-0.96,-0.11,0.13,
67754,0,-0.97,-0.11,0.11,
67756,0,-0.97,-0.11,0.11,
67757,0,-0.97,-0.11,0.11,
67759,0,-0.97,-0.11,0.11,
67761,0,-0.97,-0.11,0.11,
67762,0,-0.97,-0.11,0.11,
67764,0,-0.97,-0.11,0.11,
67766,0,-0.97,-0.11,0.11,
67767,0,-0.97,-0.11,0.11,
67769,0,-0.97,-0.11,0.11,
67771,0,-0.97,-0.11,0.11,
67772,0,-0.97,-0.11,0.11,
67774,0,-0.97,-0.11,0.11,
67776,0,-0.97,-0.11,0.11,
67777,0,-0.97,-0.11,0.11,
67779,0,-0.97,-0.11,0.11,
67781,0,-0.97,-0.11,0.11,
67782,0,-0.97,-0.11,0.13,
67784,0,-0.97,-0.11,0.13,
67786,0,-0.97,-0.11,0.13,
67787,0,-0.97,-0.11,0.13,
67789,0,-0.97,-0.11,0.13,
67791,0,-0.97,-0.11,0.13,
67792,0,-0.97,-0.1,0.13,
67794,0,-0.97,-0.1,0.13,
67796,0,-0.97,-0.1,0.13,
67797,0,-0.97,-0.1,0.13,
67799,0,-0.97,-0.1,0.13,
67801,0,-0.97,-0.1,0.13,
67802,0,-0.97,-0.1,0.14,
67804,0,-0.97,-0.1,0.14,
67806,0,-0.97,-0.1,0.14,
67807,0,-0.97,-0.1,0.14,
67809,0,-0.97,-0.1,0.14,
67811,0,-0.97,-0.1,0.14,
67812,0,-0.96,-0.09,0.14,
67814,0,-0.96,-0.09,0.14,
67816,0,-0.96,-0.09,0.14,
67817,0,-0.96,-0.09,0.14,
67819,0,-0.96,-0.09,0.14,
67821,0,-0.96,-0.09,0.14,
67822,0,-0.97,-0.1,0.14,
67824,0,-0.97,-0.1,0.14,
67826,0,-0.97,-0.1,0.14,
67827,0,-0.97,-0.1,0.14,
67829,0,-0.97,-0.1,0.14,
67831,0,-0.97,-0.1,0.13,
67832,0,-0.97,-0.1,0.13,
67834,0,-0.97,-0.1,0.13,
67836,0,-0.97,-0.1,0.13,
67837,0,-0.97,-0.1,0.13,
67839,0,-0.97,-0.1,0.13,
67841,0,-0.97,-0.1,0.12,
67842,0,-0.97,-0.1,0.12,
67844,0,-0.97,-0.1,0.12,
67846,0,-0.97,-0.1,0.12,
67847,0,-0.97,-0.1,0.12,
67849,0,-0.97,-0.1,0.12,
67851,0,-0.97,-0.1,0.12,
67852,0,-0.97,-0.1,0.12,
67854,0,-0.97,-0.1,0.12,
67856,0,-0.97,-0.1,0.12,
67857,0,-0.97,-0.1,0.12,
67859,0,-0.97,-0.1,0.12,
67861,0,-0.97,-0.1,0.12,
67862,0,-0.97,-0.1,0.12,
67864,0,-0.97,-0.1,0.12,
67866,0,-0.97,-0.1,0.12,
67868,0,-0.97,-0.1,0.12,
67869,0,-0.97,-0.1,0.12,
67871,0,-0.96,-0.1,0.12,
67873,0,-0.96,-0.1,0.12,
67874,0,-0.96,-0.1,0.12,
67876,0,-0.96,-0.1,0.12,
67878,0,-0.96,-0.1,0.12,
67879,0,-0.96,-0.1,0.12,
67881,0,-0.96,-0.1,0.12,
67883,0,-0.96,-0.1,0.12,
67884,0,-0.96,-0.1,0.12,
67886,0,-0.96,-0.1,0.12,
67887,0,-0.96,-0.1,0.12,
67889,0,-0.96,-0.1,0.12,
67891,0,-0.97,-0.1,0.13,
67892,0,-0.97,-0.1,0.13,
67894,0,-0.97,-0.1,0.13,
67896,0,-0.97,-0.1,0.13,
67897,0,-0.97,-0.1,0.13,
67899,0,-0.97,-0.1,0.13,
67901,0,-0.97,-0.11,0.14,
67902,0,-0.97,-0.11,0.14,
67904,0,-0.97,-0.11,0.14,
67906,0,-0.97,-0.11,0.14,
67907,0,-0.97,-0.11,0.14,
67909,0,-0.97,-0.11,0.13,
67911,0,-0.97,-0.11,0.13,
67912,0,-0.97,-0.11,0.13,
67914,0,-0.97,-0.11,0.13,
67916,0,-0.97,-0.11,0.13,
67917,0,-0.97,-0.11,0.13,
67919,0,-0.96,-0.1,0.12,
67921,0,-0.96,-0.1,0.12,
67922,0,-0.96,-0.1,0.12,
67924,0,-0.96,-0.1,0.12,
67926,0,-0.96,-0.1,0.12,
67927,0,-0.96,-0.1,0.12,
67929,0,-0.96,-0.1,0.13,
67931,0,-0.96,-0.1,0.13,
67932,0,-0.96,-0.1,0.13,
67934,0,-0.96,-0.1,0.13,
67936,0,-0.96,-0.1,0.13,
67937,0,-0.96,-0.1,0.13,
67939,0,-0.96,-0.1,0.12,
67941,0,-0.96,-0.1,0.12,
67942,0,-0.96,-0.1,0.12,
67944,0,-0.96,-0.1,0.12,
67946,0,-0.96,-0.1,0.12,
67947,0,-0.96,-0.1,0.12,
67949,0,-0.96,-0.1,0.12,
67951,0,-0.96,-0.1,0.12,
67952,0,-0.96,-0.1,0.12,
67954,0,-0.96,-0.1,0.12,
67956,0,-0.96,-0.1,0.12,
67957,0,-0.96,-0.1,0.12,
67959,0,-0.96,-0.1,0.13,
67961,0,-0.96,-0.1,0.13,
67962,0,-0.96,-0.1,0.13,
67964,0,-0.96,-0.1,0.13,
67966,0,-0.96,-0.1,0.13,
67967,0,-0.96,-0.1,0.13,
67969,0,-0.96,-0.11,0.13,
67971,0,-0.96,-0.11,0.13,
67972,0,-0.96,-0.11,0.13,
67974,0,-0.96,-0.11,0.13,
67976,0,-0.96,-0.11,0.13,
67977,0,-0.96,-0.11,0.13,
67979,0,-0.96,-0.11,0.13,
67981,0,-0.96,-0.11,0.13,
67982,0,-0.96,-0.11,0.13,
67984,0,-0.96,-0.11,0.13,
67986,0,-0.96,-0.11,0.13,
67988,0,-0.97,-0.12,0.13,
67989,0,-0.97,-0.12,0.13,
67991,0,-0.97,-0.12,0.13,
67993,0,-0.97,-0.12,0.13,
67994,0,-0.97,-0.12,0.13,
67996,0,-0.97,-0.12,0.13,
67998,0,-0.97,-0.12,0.13,
67999,0,-0.97,-0.12,0.13,
68001,0,-0.97,-0.12,0.13,
68002,0,-0.97,-0.12,0.13,
68004,0,-0.97,-0.12,0.13,
68006,0,-0.97,-0.12,0.13,
68007,0,-0.96,-0.11,0.13,
68009,0,-0.96,-0.11,0.13,
68011,0,-0.96,-0.11,0.13,
68013,0,-0.96,-0.11,0.13,
68014,0,-0.96,-0.11,0.13,
68016,0,-0.96,-0.11,0.13,
68018,0,-0.97,-0.11,0.12,
68019,0,-0.97,-0.11,0.12,
68021,0,-0.97,-0.11,0.12,
68023,0,-0.97,-0.11,0.12,
68024,0,-0.97,-0.11,0.12,
68026,0,-0.97,-0.11,0.12,
68028,0,-0.96,-0.11,0.13,
68029,0,-0.96,-0.11,0.13,
68031,0,-0.96,-0.11,0.13,
68033,0,-0.96,-0.11,0.13,
68034,0,-0.96,-0.11,0.13,
68036,0,-0.96,-0.1,0.13,
68038,0,-0.96,-0.1,0.13,
68039,0,-0.96,-0.1,0.13,
68041,0,-0.96,-0.1,0.13,
68043,0,-0.96,-0.1,0.13,
68044,0,-0.96,-0.1,0.13,
68046,0,-0.96,-0.1,0.13,
68048,0,-0.96,-0.1,0.13,
68049,0,-0.96,-0.1,0.13,
68051,0,-0.96,-0.1,0.13,
68053,0,-0.96,-0.1,0.13,
68054,0,-0.96,-0.1,0.13,
68056,0,-0.97,-0.11,0.13,
68058,0,-0.97,-0.11,0.13,
68059,0,-0.97,-0.11,0.13,
68061,0,-0.97,-0.11,0.13,
68063,0,-0.97,-0.11,0.13,
68064,0,-0.97,-0.11,0.13,
68066,0,-0.97,-0.11,0.12,
68068,0,-0.97,-0.11,0.12,
68069,0,-0.97,-0.11,0.12,
68071,0,-0.97,-0.11,0.12,
68073,0,-0.97,-0.11,0.12,
68074,0,-0.97,-0.11,0.12,
68076,0,-0.97,-0.12,0.13,
68078,0,-0.97,-0.12,0.13,
68079,0,-0.97,-0.12,0.13,
68081,0,-0.97,-0.12,0.13,
68083,0,-0.97,-0.12,0.13,
68084,0,-0.97,-0.12,0.13,
68086,0,-0.97,-0.11,0.12,
68088,0,-0.97,-0.11,0.12,
68089,0,-0.97,-0.11,0.12,
68091,0,-0.97,-0.11,0.12,
68093,0,-0.97,-0.11,0.12,
68094,0,-0.97,-0.11,0.12,
68096,0,-0.97,-0.1,0.12,
68098,0,-0.97,-0.1,0.12,
68100,0,-0.97,-0.1,0.12,
68101,0,-0.97,-0.1,0.12,
68103,0,-0.97,-0.1,0.12,
68105,0,-0.97,-0.1,0.13,
68106,0,-0.96,-0.1,0.13,
68108,0,-0.96,-0.1,0.13,
68110,0,-0.96,-0.1,0.13,
68111,0,-0.96,-0.1,0.13,
68113,0,-0.96,-0.1,0.13,
68114,0,-0.96,-0.1,0.12,
68116,0,-0.96,-0.1,0.12,
68118,0,-0.96,-0.1,0.12,
68119,0,-0.96,-0.1,0.12,
68121,0,-0.96,-0.1,0.12,
68123,0,-0.96,-0.1,0.12,
68124,0,-0.96,-0.1,0.12,
68126,0,-0.96,-0.1,0.12,
68128,0,-0.96,-0.1,0.12,
68129,0,-0.96,-0.1,0.12,
68131,0,-0.96,-0.1,0.12,
68133,0,-0.96,-0.1,0.12,
68134,0,-0.96,-0.1,0.13,
68136,0,-0.96,-0.1,0.13,
68138,0,-0.96,-0.1,0.13,
68139,0,-0.96,-0.1,0.13,
68141,0,-0.96,-0.1,0.13,
68143,0,-0.96,-0.1,0.13,
68144,0,-0.97,-0.11,0.13,
68146,0,-0.97,-0.11,0.13,
68148,0,-0.97,-0.11,0.13,
68149,0,-0.97,-0.11,0.13,
68151,0,-0.97,-0.11,0.13,
68153,0,-0.97,-0.11,0.13,
68154,0,-0.97,-0.12,0.13,
68156,0,-0.97,-0.12,0.13,
68158,0,-0.97,-0.12,0.13,
68160,0,-0.97,-0.12,0.13,
68161,0,-0.97,-0.12,0.13,
68163,0,-0.97,-0.12,0.13,
68165,0,-0.97,-0.12,0.13,
68166,0,-0.97,-0.12,0.13,
68168,0,-0.97,-0.12,0.13,
68170,0,-0.97,-0.12,0.13,
68171,0,-0.97,-0.12,0.13,
68173,0,-0.97,-0.11,0.12,
68175,0,-0.97,-0.11,0.12,
68176,0,-0.97,-0.11,0.12,
68178,0,-0.97,-0.11,0.12,
68180,0,-0.97,-0.11,0.12,
68181,0,-0.97,-0.11,0.12,
68183,0,-0.96,-0.11,0.12,
68185,0,-0.96,-0.11,0.12,
68186,0,-0.96,-0.11,0.12,
68188,0,-0.96,-0.11,0.12,
68190,0,-0.96,-0.11,0.12,
68191,0,-0.96,-0.11,0.12,
68193,0,-0.96,-0.09,0.11,
68195,0,-0.96,-0.09,0.11,
68197,0,-0.96,-0.09,0.11,
68198,0,-0.96,-0.09,0.11,
68200,0,-0.96,-0.09,0.11,
68202,0,-0.96,-0.09,0.11,
68203,0,-0.96,-0.1,0.12,
68205,0,-0.96,-0.1,0.12,
68206,0,-0.96,-0.1,0.12,
68208,0,-0.96,-0.1,0.12,
68210,0,-0.96,-0.1,0.12,
68212,0,-0.96,-0.1,0.12,
68213,0,-0.97,-0.1,0.11,
68215,0,-0.97,-0.1,0.11,
68217,0,-0.97,-0.1,0.11,
68218,0,-0.97,-0.1,0.11,
68220,0,-0.97,-0.1,0.11,
68222,0,-0.97,-0.1,0.12,
68223,0,-0.97,-0.11,0.12,
68225,0,-0.97,-0.11,0.12,
68227,0,-0.97,-0.11,0.12,
68228,0,-0.97,-0.11,0.12,
68230,0,-0.97,-0.11,0.12,
68232,0,-0.97,-0.12,0.12,
68233,0,-0.97,-0.12,0.12,
68235,0,-0.97,-0.12,0.12,
68237,0,-0.97,-0.12,0.12,
68238,0,-0.97,-0.12,0.12,
68240,0,-0.97,-0.12,0.12,
68242,0,-0.98,-0.12,0.12,
68243,0,-0.98,-0.12,0.12,
68245,0,-0.98,-0.12,0.12,
68247,0,-0.98,-0.12,0.12,
68248,0,-0.98,-0.12,0.12,
68250,0,-0.98,-0.12,0.12,
68252,0,-0.97,-0.13,0.13,
68253,0,-0.97,-0.13,0.13,
68255,0,-0.97,-0.13,0.13,
68257,0,-0.97,-0.13,0.13,
68259,0,-0.97,-0.13,0.13,
68260,0,-0.97,-0.13,0.13,
68262,0,-0.96,-0.11,0.13,
68264,0,-0.96,-0.11,0.13,
68265,0,-0.96,-0.11,0.13,
68267,0,-0.96,-0.11,0.13,
68269,0,-0.96,-0.11,0.13,
68270,0,-0.96,-0.11,0.13,
68272,0,-0.96,-0.1,0.13,
68274,0,-0.96,-0.1,0.13,
68275,0,-0.96,-0.1,0.13,
68277,0,-0.96,-0.1,0.13,
68279,0,-0.96,-0.1,0.13,
68280,0,-0.96,-0.1,0.12,
68282,0,-0.96,-0.09,0.12,
68284,0,-0.96,-0.09,0.12,
68285,0,-0.96,-0.09,0.12,
68287,0,-0.96,-0.09,0.12,
68289,0,-0.96,-0.09,0.12,
68290,0,-0.96,-0.09,0.12,
68292,0,-0.96,-0.09,0.12,
68294,0,-0.96,-0.09,0.12,
68295,0,-0.96,-0.09,0.12,
68297,0,-0.96,-0.09,0.12,
68299,0,-0.96,-0.09,0.12,
68300,0,-0.96,-0.1,0.13,
68302,0,-0.96,-0.1,0.13,
68304,0,-0.96,-0.1,0.13,
68305,0,-0.96,-0.1,0.13,
68307,0,-0.96,-0.1,0.13,
68309,0,-0.96,-0.1,0.13,
68310,0,-0.97,-0.11,0.13,
68312,0,-0.97,-0.11,0.13,
68314,0,-0.97,-0.11,0.13,
68315,0,-0.97,-0.11,0.13,
68317,0,-0.97,-0.11,0.13,
68319,0,-0.97,-0.11,0.13,
68320,0,-0.96,-0.12,0.12,
68322,0,-0.96,-0.12,0.12,
68324,0,-0.96,-0.12,0.12,
68325,0,-0.96,-0.12,0.12,
68327,0,-0.96,-0.12,0.12,
68329,0,-0.96,-0.12,0.12,
68330,0,-0.98,-0.13,0.12,
68332,0,-0.98,-0.13,0.12,
68334,0,-0.98,-0.13,0.12,
68335,0,-0.98,-0.13,0.12,
68337,0,-0.98,-0.13,0.12,
68339,0,-0.98,-0.13,0.11,
68341,0,-0.97,-0.13,0.11,
68342,0,-0.97,-0.13,0.11,
68344,0,-0.97,-0.13,0.11,
68346,0,-0.97,-0.13,0.11,
68347,0,-0.97,-0.13,0.11,
68349,0,-0.97,-0.12,0.11,
68351,0,-0.97,-0.12,0.11,
68352,0,-0.97,-0.12,0.11,
68354,0,-0.97,-0.12,0.11,
68355,0,-0.97,-0.12,0.11,
68357,0,-0.97,-0.12,0.11,
68359,0,-0.97,-0.12,0.11,
68360,0,-0.97,-0.12,0.11,
68362,0,-0.97,-0.12,0.11,
68364,0,-0.97,-0.12,0.11,
68365,0,-0.97,-0.12,0.11,
68367,0,-0.97,-0.12,0.11,
68369,0,-0.96,-0.11,0.11,
68370,0,-0.96,-0.11,0.11,
68372,0,-0.96,-0.11,0.11,
68374,0,-0.96,-0.11,0.11,
68375,0,-0.96,-0.11,0.11,
68377,0,-0.96,-0.11,0.11,
68379,0,-0.97,-0.09,0.12,
68380,0,-0.97,-0.09,0.12,
68382,0,-0.97,-0.09,0.12,
68384,0,-0.97,-0.09,0.12,
68385,0,-0.97,-0.09,0.12,
68387,0,-0.97,-0.09,0.12,
68389,0,-0.96,-0.09,0.12,
68391,0,-0.96,-0.09,0.12,
68392,0,-0.96,-0.09,0.12,
68394,0,-0.96,-0.09,0.12,
68396,0,-0.96,-0.09,0.12,
68397,0,-0.96,-0.09,0.12,
68399,0,-0.96,-0.09,0.14,
68401,0,-0.96,-0.09,0.14,
68402,0,-0.96,-0.09,0.14,
68404,0,-0.96,-0.09,0.14,
68406,0,-0.96,-0.09,0.14,
68407,0,-0.96,-0.09,0.14,
68409,0,-0.96,-0.1,0.14,
68411,0,-0.96,-0.1,0.14,
68412,0,-0.96,-0.1,0.14,
68414,0,-0.96,-0.1,0.14,
68416,0,-0.96,-0.1,0.14,
68417,0,-0.97,-0.11,0.13,
68419,0,-0.97,-0.11,0.13,
68421,0,-0.97,-0.11,0.13,
68422,0,-0.97,-0.11,0.13,
68424,0,-0.97,-0.11,0.13,
68426,0,-0.97,-0.11,0.13,
68427,0,-0.97,-0.12,0.12,
68429,0,-0.97,-0.12,0.12,
68431,0,-0.97,-0.12,0.12,
68432,0,-0.97,-0.12,0.12,
68434,0,-0.97,-0.12,0.12,
68435,0,-0.97,-0.12,0.12,
68437,0,-0.97,-0.12,0.12,
68439,0,-0.97,-0.12,0.12,
68441,0,-0.97,-0.12,0.12,
68442,0,-0.97,-0.12,0.12,
68444,0,-0.97,-0.12,0.12,
68446,0,-0.97,-0.12,0.12,
68447,0,-0.97,-0.12,0.11,
68449,0,-0.97,-0.12,0.11,
68451,0,-0.97,-0.12,0.11,
68452,0,-0.97,-0.12,0.11,
68454,0,-0.97,-0.12,0.11,
68456,0,-0.97,-0.12,0.11,
68457,0,-0.96,-0.11,0.12,
68459,0,-0.96,-0.11,0.12,
68461,0,-0.96,-0.11,0.12,
68462,0,-0.96,-0.11,0.12,
68464,0,-0.96,-0.11,0.12,
68466,0,-0.96,-0.11,0.12,
68467,0,-0.97,-0.11,0.12,
68469,0,-0.97,-0.11,0.12,
68471,0,-0.97,-0.11,0.12,
68472,0,-0.97,-0.11,0.12,
68474,0,-0.97,-0.11,0.12,
68476,0,-0.97,-0.1,0.12,
68477,0,-0.96,-0.1,0.12,
68479,0,-0.96,-0.1,0.12,
68481,0,-0.96,-0.1,0.12,
68482,0,-0.96,-0.1,0.12,
68484,0,-0.96,-0.1,0.12,
68486,0,-0.96,-0.1,0.13,
68487,0,-0.96,-0.1,0.13,
68489,0,-0.96,-0.1,0.13,
68491,0,-0.96,-0.1,0.13,
68493,0,-0.96,-0.1,0.13,
68494,0,-0.96,-0.1,0.13,
68496,0,-0.97,-0.11,0.13,
68498,0,-0.97,-0.11,0.13,
68499,0,-0.97,-0.11,0.13,
68501,0,-0.97,-0.11,0.13,
68503,0,-0.97,-0.11,0.13,
68504,0,-0.97,-0.11,0.13,
68506,0,-0.97,-0.11,0.12,
68508,0,-0.97,-0.11,0.12,
68509,0,-0.97,-0.11,0.12,
68511,0,-0.97,-0.11,0.12,
68513,0,-0.97,-0.11,0.12,
68514,0,-0.97,-0.11,0.12,
68516,0,-0.97,-0.11,0.12,
68518,0,-0.97,-0.11,0.12,
68519,0,-0.97,-0.11,0.12,
68521,0,-0.97,-0.11,0.12,
68523,0,-0.97,-0.11,0.12,
68524,0,-0.97,-0.11,0.13,
68526,0,-0.96,-0.11,0.13,
68528,0,-0.96,-0.11,0.13,
68529,0,-0.96,-0.11,0.13,
68531,0,-0.96,-0.11,0.13,
68533,0,-0.96,-0.11,0.13,
68535,0,-0.97,-0.1,0.13,
68536,0,-0.97,-0.1,0.13,
68538,0,-0.97,-0.1,0.13,
68539,0,-0.97,-0.1,0.13,
68541,0,-0.97,-0.1,0.13,
68543,0,-0.97,-0.1,0.13,
68544,0,-0.97,-0.11,0.13,
68546,0,-0.97,-0.11,0.13,
68548,0,-0.97,-0.11,0.13,
68550,0,-0.97,-0.11,0.13,
68551,0,-0.97,-0.11,0.13,
68553,0,-0.97,-0.11,0.13,
68555,0,-0.97,-0.11,0.12,
68556,0,-0.97,-0.11,0.12,
68558,0,-0.97,-0.11,0.12,
68560,0,-0.97,-0.11,0.12,
68561,0,-0.97,-0.11,0.12,
68563,0,-0.97,-0.11,0.12,
68565,0,-0.97,-0.11,0.11,
68566,0,-0.97,-0.11,0.11,
68568,0,-0.97,-0.11,0.11,
68570,0,-0.97,-0.11,0.11,
68571,0,-0.97,-0.11,0.11,
68573,0,-0.97,-0.11,0.11,
68575,0,-0.97,-0.11,0.11,
68576,0,-0.97,-0.11,0.11,
68578,0,-0.97,-0.11,0.11,
68580,0,-0.97,-0.11,0.11,
68581,0,-0.97,-0.11,0.11,
68583,0,-0.97,-0.11,0.11,
68585,0,-0.97,-0.11,0.11,
68586,0,-0.97,-0.11,0.11,
68588,0,-0.97,-0.11,0.11,
68590,0,-0.97,-0.11,0.11,
68591,0,-0.97,-0.11,0.11,
68593,0,-0.97,-0.11,0.12,
68595,0,-0.97,-0.11,0.12,
68596,0,-0.97,-0.11,0.12,
68598,0,-0.97,-0.11,0.12,
68600,0,-0.97,-0.11,0.12,
68602,0,-0.97,-0.11,0.12,
68603,0,-0.97,-0.1,0.13,
68605,0,-0.97,-0.1,0.13,
68606,0,-0.97,-0.1,0.13,
68608,0,-0.97,-0.1,0.13,
68610,0,-0.97,-0.1,0.13,
68611,0,-0.97,-0.1,0.13,
68613,0,-0.97,-0.11,0.14,
68615,0,-0.97,-0.11,0.14,
68616,0,-0.97,-0.11,0.14,
68618,0,-0.97,-0.11,0.14,
68620,0,-0.97,-0.11,0.14,
68621,0,-0.97,-0.11,0.14,
68623,0,-0.97,-0.11,0.14,
68625,0,-0.97,-0.11,0.14,
68626,0,-0.97,-0.11,0.14,
68628,0,-0.97,-0.11,0.14,
68630,0,-0.97,-0.11,0.14,
68631,0,-0.97,-0.11,0.14,
68633,0,-0.97,-0.12,0.12,
68635,0,-0.97,-0.12,0.12,
68636,0,-0.97,-0.12,0.12,
68638,0,-0.97,-0.12,0.12,
68640,0,-0.97,-0.12,0.12,
68642,0,-0.97,-0.12,0.12,
68643,0,-0.97,-0.11,0.11,
68645,0,-0.97,-0.11,0.11,
68647,0,-0.97,-0.11,0.11,
68648,0,-0.97,-0.11,0.11,
68650,0,-0.97,-0.11,0.11,
68652,0,-0.96,-0.11,0.1,
68653,0,-0.96,-0.11,0.1,
68655,0,-0.96,-0.11,0.1,
68657,0,-0.96,-0.11,0.1,
68658,0,-0.96,-0.11,0.1,
68660,0,-0.96,-0.11,0.1,
68662,0,-0.97,-0.11,0.12,
68663,0,-0.97,-0.11,0.12,
68665,0,-0.97,-0.11,0.12,
68667,0,-0.97,-0.11,0.12,
68668,0,-0.97,-0.11,0.12,
68670,0,-0.97,-0.11,0.12,
68672,0,-0.96,-0.1,0.13,
68673,0,-0.96,-0.1,0.13,
68675,0,-0.96,-0.1,0.13,
68677,0,-0.96,-0.1,0.13,
68678,0,-0.96,-0.1,0.13,
68680,0,-0.96,-0.1,0.13,
68682,0,-0.96,-0.11,0.13,
68683,0,-0.96,-0.11,0.13,
68685,0,-0.96,-0.11,0.13,
68687,0,-0.96,-0.11,0.13,
68689,0,-0.96,-0.11,0.13,
68690,0,-0.96,-0.11,0.13,
68692,0,-0.96,-0.1,0.13,
68693,0,-0.96,-0.1,0.13,
68695,0,-0.96,-0.1,0.13,
68697,0,-0.96,-0.1,0.13,
68698,0,-0.96,-0.1,0.13,
68700,0,-0.96,-0.1,0.13,
68702,0,-0.97,-0.12,0.14,
68703,0,-0.97,-0.12,0.14,
68705,0,-0.97,-0.12,0.14,
68707,0,-0.97,-0.12,0.14,
68708,0,-0.97,-0.12,0.14,
68710,0,-0.97,-0.11,0.12,
68712,0,-0.97,-0.11,0.12,
68713,0,-0.97,-0.11,0.12,
68715,0,-0.97,-0.11,0.12,
68717,0,-0.97,-0.11,0.12,
68718,0,-0.97,-0.11,0.12,
68720,0,-0.96,-0.11,0.1,
68722,0,-0.96,-0.11,0.1,
68723,0,-0.96,-0.11,0.1,
68725,0,-0.96,-0.11,0.1,
68727,0,-0.96,-0.11,0.1,
68728,0,-0.96,-0.11,0.1,
68730,0,-0.97,-0.12,0.11,
68732,0,-0.97,-0.12,0.11,
68734,0,-0.97,-0.12,0.11,
68735,0,-0.97,-0.12,0.11,
68737,0,-0.97,-0.12,0.11,
68738,0,-0.97,-0.12,0.11,
68740,0,-0.96,-0.11,0.1,
68742,0,-0.96,-0.11,0.1,
68743,0,-0.96,-0.11,0.1,
68745,0,-0.96,-0.11,0.1,
68747,0,-0.96,-0.11,0.1,
68748,0,-0.96,-0.11,0.1,
68750,0,-0.96,-0.11,0.11,
68752,0,-0.96,-0.11,0.11,
68753,0,-0.96,-0.11,0.11,
68755,0,-0.96,-0.11,0.11,
68757,0,-0.96,-0.11,0.11,
68758,0,-0.96,-0.11,0.11,
68760,0,-0.97,-0.1,0.11,
68762,0,-0.97,-0.1,0.11,
68763,0,-0.97,-0.1,0.11,
68765,0,-0.97,-0.1,0.11,
68767,0,-0.97,-0.1,0.11,
68768,0,-0.97,-0.1,0.24,
68770,0,-0.96,-0.1,0.13,
68772,0,-0.96,-0.1,0.13,
