t,l,x,y,z,
2796896,0,-0.96,-0.2,0.03,
2796897,0,-0.96,-0.2,0.03,
2796899,0,-0.96,-0.2,0.03,
2796901,0,-0.95,-0.2,0.02,
2796902,0,-0.95,-0.2,0.02,
2796904,0,-0.95,-0.2,0.02,
2796906,0,-0.95,-0.2,0.02,
2796907,0,-0.95,-0.2,0.02,
2796909,0,-0.95,-0.2,0.02,
2796911,0,-0.96,-0.2,0.02,
2796912,0,-0.96,-0.2,0.02,
2796914,0,-0.96,-0.2,0.02,
2796916,0,-0.96,-0.2,0.02,
2796917,0,-0.96,-0.2,0.02,
2796919,0,-0.96,-0.2,0.02,
2796921,0,-0.95,-0.2,0.02,
2796922,0,-0.95,-0.2,0.02,
2796924,0,-0.95,-0.2,0.02,
2796926,0,-0.95,-0.2,0.02,
2796927,0,-0.95,-0.2,0.02,
2796929,0,-0.95,-0.2,0.02,
2796931,0,-0.95,-0.21,0.02,
2796932,0,-0.95,-0.21,0.02,
2796934,0,-0.95,-0.21,0.02,
2796936,0,-0.95,-0.21,0.02,
2796937,0,-0.95,-0.21,0.02,
2796939,0,-0.95,-0.2,0.02,
2796941,0,-0.95,-0.2,0.02,
2796942,0,-0.95,-0.2,0.02,
2796944,0,-0.95,-0.2,0.02,
2796946,0,-0.95,-0.2,0.02,
2796947,0,-0.95,-0.2,0.02,
2796949,0,-0.95,-0.2,0.02,
2796951,0,-0.95,-0.2,0.02,
2796952,0,-0.95,-0.2,0.02,
2796954,0,-0.95,-0.2,0.02,
2796956,0,-0.95,-0.2,0.02,
2796957,0,-0.95,-0.2,0.02,
2796959,0,-0.95,-0.2,0.03,
2796961,0,-0.95,-0.2,0.03,
2796962,0,-0.95,-0.2,0.03,
2796964,0,-0.95,-0.2,0.03,
2796966,0,-0.95,-0.2,0.03,
2796967,0,-0.95,-0.2,0.03,
2796969,0,-0.96,-0.19,0.02,
2796970,0,-0.96,-0.19,0.02,
2796972,0,-0.96,-0.19,0.02,
2796974,0,-0.96,-0.19,0.02,
2796975,0,-0.96,-0.19,0.02,
2796977,0,-0.96,-0.19,0.02,
2796979,0,-0.95,-0.2,0.02,
2796980,0,-0.95,-0.2,0.02,
2796982,0,-0.95,-0.2,0.02,
2796984,0,-0.95,-0.2,0.02,
2796985,0,-0.95,-0.2,0.02,
2796987,0,-0.95,-0.2,0.02,
2796989,0,-0.95,-0.21,0.02,
2796990,0,-0.95,-0.21,0.02,
2796992,0,-0.95,-0.21,0.02,
2796994,0,-0.95,-0.21,0.02,
2796995,0,-0.95,-0.21,0.02,
2796997,0,-0.95,-0.21,0.02,
2796999,0,-0.95,-0.22,0.02,
2797000,0,-0.95,-0.22,0.02,
2797002,0,-0.95,-0.22,0.02,
2797004,0,-0.95,-0.22,0.02,
2797005,0,-0.95,-0.22,0.02,
2797007,0,-0.95,-0.22,0.02,
2797009,0,-0.96,-0.21,0.03,
2797010,0,-0.96,-0.21,0.03,
2797012,0,-0.96,-0.21,0.03,
2797014,0,-0.96,-0.21,0.03,
2797015,0,-0.96,-0.21,0.03,
2797017,0,-0.96,-0.21,0.03,
2797019,0,-0.95,-0.2,0.03,
2797020,0,-0.95,-0.2,0.03,
2797022,0,-0.95,-0.2,0.03,
2797024,0,-0.95,-0.2,0.03,
2797025,0,-0.95,-0.2,0.03,
2797027,0,-0.95,-0.2,0.03,
2797029,0,-0.95,-0.2,0.03,
2797030,0,-0.95,-0.2,0.03,
2797032,0,-0.95,-0.2,0.03,
2797034,0,-0.95,-0.2,0.03,
2797035,0,-0.95,-0.2,0.03,
2797037,0,-0.95,-0.2,0.03,
2797039,0,-0.95,-0.2,0.03,
2797040,0,-0.95,-0.2,0.03,
2797042,0,-0.95,-0.2,0.03,
2797044,0,-0.95,-0.2,0.03,
2797045,0,-0.95,-0.2,0.03,
2797047,0,-0.96,-0.2,0.03,
2797049,0,-0.96,-0.2,0.03,
2797050,0,-0.96,-0.2,0.03,
2797052,0,-0.96,-0.2,0.03,
2797054,0,-0.96,-0.2,0.03,
2797055,0,-0.96,-0.2,0.03,
2797057,0,-0.95,-0.21,0.03,
2797059,0,-0.95,-0.21,0.03,
2797060,0,-0.95,-0.21,0.03,
2797062,0,-0.95,-0.21,0.03,
2797064,0,-0.95,-0.21,0.03,
2797065,0,-0.95,-0.21,0.03,
2797067,0,-0.95,-0.21,0.02,
2797069,0,-0.95,-0.21,0.02,
2797070,0,-0.95,-0.21,0.02,
2797072,0,-0.95,-0.21,0.02,
2797073,0,-0.95,-0.21,0.02,
2797075,0,-0.95,-0.21,0.02,
2797077,0,-0.95,-0.2,0,
2797078,0,-0.95,-0.2,0,
2797080,0,-0.95,-0.2,0,
2797082,0,-0.95,-0.2,0,
2797083,0,-0.95,-0.2,0,
2797085,0,-0.95,-0.2,0,
2797087,0,-0.95,-0.21,0.02,
2797088,0,-0.95,-0.21,0.02,
2797090,0,-0.95,-0.21,0.02,
2797092,0,-0.95,-0.21,0.02,
2797093,0,-0.95,-0.21,0.02,
2797095,0,-0.95,-0.21,0.02,
2797097,0,-0.96,-0.22,0.02,
2797098,0,-0.96,-0.22,0.02,
2797100,0,-0.96,-0.22,0.02,
2797102,0,-0.96,-0.22,0.02,
2797103,0,-0.96,-0.22,0.02,
2797105,0,-0.96,-0.21,0.02,
2797107,0,-0.96,-0.21,0.02,
2797108,0,-0.96,-0.21,0.02,
2797110,0,-0.96,-0.21,0.02,
2797112,0,-0.96,-0.21,0.02,
2797113,0,-0.96,-0.21,0.02,
2797115,0,-0.96,-0.21,0.03,
2797117,0,-0.96,-0.21,0.03,
2797118,0,-0.96,-0.21,0.03,
2797120,0,-0.96,-0.21,0.03,
2797122,0,-0.96,-0.21,0.03,
2797123,0,-0.96,-0.21,0.03,
2797125,0,-0.95,-0.2,0.03,
2797127,0,-0.95,-0.2,0.03,
2797128,0,-0.95,-0.2,0.03,
2797130,0,-0.95,-0.2,0.03,
2797132,0,-0.95,-0.2,0.03,
2797133,0,-0.95,-0.2,0.03,
2797135,0,-0.95,-0.19,0.03,
2797137,0,-0.95,-0.19,0.03,
2797138,0,-0.95,-0.19,0.03,
2797140,0,-0.95,-0.19,0.03,
2797142,0,-0.95,-0.19,0.03,
2797143,0,-0.95,-0.19,0.03,
2797145,0,-0.95,-0.19,0.03,
2797147,0,-0.95,-0.19,0.03,
2797148,0,-0.95,-0.19,0.03,
2797150,0,-0.95,-0.19,0.03,
2797152,0,-0.95,-0.19,0.03,
2797153,0,-0.95,-0.19,0.03,
2797155,0,-0.95,-0.19,0.02,
2797157,0,-0.95,-0.19,0.02,
2797158,0,-0.95,-0.19,0.02,
2797160,0,-0.95,-0.19,0.02,
2797162,0,-0.95,-0.19,0.02,
2797163,0,-0.95,-0.19,0.02,
2797165,0,-0.95,-0.2,0.02,
2797167,0,-0.95,-0.2,0.02,
2797168,0,-0.95,-0.2,0.02,
2797170,0,-0.95,-0.2,0.02,
2797172,0,-0.95,-0.2,0.02,
2797173,0,-0.95,-0.2,0.02,
2797175,0,-0.95,-0.21,0.01,
2797176,0,-0.95,-0.21,0.01,
2797178,0,-0.95,-0.21,0.01,
2797180,0,-0.95,-0.21,0.01,
2797181,0,-0.95,-0.21,0.01,
2797183,0,-0.95,-0.21,0.02,
2797185,0,-0.95,-0.21,0.02,
2797186,0,-0.95,-0.21,0.02,
2797188,0,-0.95,-0.21,0.02,
2797190,0,-0.95,-0.21,0.02,
2797191,0,-0.95,-0.21,0.02,
2797193,0,-0.95,-0.21,0.02,
2797195,0,-0.95,-0.21,0.02,
2797196,0,-0.95,-0.21,0.02,
2797198,0,-0.95,-0.21,0.02,
2797200,0,-0.95,-0.21,0.02,
2797201,0,-0.95,-0.21,0.02,
2797203,0,-0.96,-0.21,0.03,
2797205,0,-0.96,-0.21,0.03,
2797206,0,-0.96,-0.21,0.03,
2797208,0,-0.96,-0.21,0.03,
2797210,0,-0.96,-0.21,0.03,
2797211,0,-0.96,-0.21,0.03,
2797213,0,-0.95,-0.2,0.02,
2797215,0,-0.95,-0.2,0.02,
2797216,0,-0.95,-0.2,0.02,
2797218,0,-0.95,-0.2,0.02,
2797219,0,-0.95,-0.2,0.02,
2797221,0,-0.95,-0.2,0.02,
2797223,0,-0.95,-0.19,0.02,
2797224,0,-0.95,-0.19,0.02,
2797226,0,-0.95,-0.19,0.02,
2797228,0,-0.95,-0.19,0.02,
2797229,0,-0.95,-0.19,0.02,
2797231,0,-0.95,-0.19,0.02,
2797233,0,-0.95,-0.2,0.02,
2797234,0,-0.95,-0.2,0.02,
2797236,0,-0.95,-0.2,0.02,
2797238,0,-0.95,-0.2,0.02,
2797239,0,-0.95,-0.2,0.02,
2797241,0,-0.95,-0.2,0.02,
2797243,0,-0.95,-0.2,0.02,
2797244,0,-0.95,-0.2,0.02,
2797246,0,-0.95,-0.2,0.02,
2797248,0,-0.95,-0.2,0.02,
2797249,0,-0.95,-0.2,0.02,
2797251,0,-0.95,-0.2,0.02,
2797253,0,-0.96,-0.21,0.02,
2797254,0,-0.96,-0.21,0.02,
2797256,0,-0.96,-0.21,0.02,
2797258,0,-0.96,-0.21,0.02,
2797259,0,-0.96,-0.21,0.02,
2797261,0,-0.96,-0.21,0.02,
2797263,0,-0.96,-0.22,0.03,
2797264,0,-0.96,-0.22,0.03,
2797266,0,-0.96,-0.22,0.03,
2797268,0,-0.96,-0.22,0.03,
2797269,0,-0.96,-0.22,0.03,
2797271,0,-0.96,-0.22,0.02,
2797273,0,-0.96,-0.21,0.02,
2797274,0,-0.96,-0.21,0.02,
2797276,0,-0.96,-0.21,0.02,
2797278,0,-0.96,-0.21,0.02,
2797279,0,-0.96,-0.21,0.02,
2797281,0,-0.96,-0.21,0.02,
2797283,0,-0.96,-0.21,0.02,
2797284,0,-0.96,-0.21,0.02,
2797286,0,-0.96,-0.21,0.02,
2797288,0,-0.96,-0.21,0.02,
2797289,0,-0.96,-0.21,0.02,
2797291,0,-0.96,-0.2,0.02,
2797293,0,-0.96,-0.2,0.02,
2797294,0,-0.96,-0.2,0.02,
2797296,0,-0.96,-0.2,0.02,
2797298,0,-0.96,-0.2,0.02,
2797299,0,-0.96,-0.2,0.02,
2797301,0,-0.95,-0.2,0.02,
2797303,0,-0.95,-0.2,0.02,
2797304,0,-0.95,-0.2,0.02,
2797306,0,-0.95,-0.2,0.02,
2797308,0,-0.95,-0.2,0.02,
2797309,0,-0.95,-0.2,0.02,
2797311,0,-0.95,-0.2,0.02,
2797313,0,-0.95,-0.2,0.02,
2797314,0,-0.95,-0.2,0.02,
2797316,0,-0.95,-0.2,0.02,
2797318,0,-0.95,-0.2,0.02,
2797319,0,-0.95,-0.2,0.02,
2797321,0,-0.95,-0.2,0.02,
2797323,0,-0.95,-0.2,0.02,
2797324,0,-0.95,-0.2,0.02,
2797326,0,-0.95,-0.2,0.02,
2797328,0,-0.95,-0.2,0.02,
2797329,0,-0.95,-0.2,0.02,
2797331,0,-0.95,-0.2,0.03,
2797333,0,-0.95,-0.2,0.03,
2797334,0,-0.95,-0.2,0.03,
2797336,0,-0.95,-0.2,0.03,
2797338,0,-0.95,-0.2,0.03,
2797339,0,-0.95,-0.2,0.03,
2797341,0,-0.96,-0.2,0.04,
2797343,0,-0.96,-0.2,0.04,
2797344,0,-0.96,-0.2,0.04,
2797346,0,-0.96,-0.2,0.04,
2797347,0,-0.96,-0.2,0.04,
2797349,0,-0.96,-0.2,0.03,
2797351,0,-0.95,-0.2,0.03,
2797352,0,-0.95,-0.2,0.03,
2797354,0,-0.95,-0.2,0.03,
2797356,0,-0.95,-0.2,0.03,
2797357,0,-0.95,-0.2,0.03,
2797359,0,-0.95,-0.2,0.03,
2797361,0,-0.95,-0.2,0.03,
2797362,0,-0.95,-0.2,0.03,
2797364,0,-0.95,-0.2,0.03,
2797366,0,-0.95,-0.2,0.03,
2797367,0,-0.95,-0.2,0.03,
2797369,0,-0.96,-0.2,0.02,
2797371,0,-0.96,-0.2,0.02,
2797372,0,-0.96,-0.2,0.02,
2797374,0,-0.96,-0.2,0.02,
2797376,0,-0.96,-0.2,0.02,
2797377,0,-0.96,-0.2,0.02,
2797379,0,-0.95,-0.2,0.01,
2797381,0,-0.95,-0.2,0.01,
2797382,0,-0.95,-0.2,0.01,
2797384,0,-0.95,-0.2,0.01,
2797386,0,-0.95,-0.2,0.01,
2797387,0,-0.95,-0.2,0.01,
2797389,0,-0.95,-0.2,0.01,
2797391,0,-0.95,-0.2,0.01,
2797392,0,-0.95,-0.2,0.01,
2797394,0,-0.95,-0.2,0.01,
2797396,0,-0.95,-0.2,0.01,
2797397,0,-0.95,-0.2,0.01,
2797399,0,-0.95,-0.21,0.01,
2797401,0,-0.95,-0.21,0.01,
2797402,0,-0.95,-0.21,0.01,
2797404,0,-0.95,-0.21,0.01,
2797406,0,-0.95,-0.21,0.01,
2797408,0,-0.95,-0.21,0.01,
2797409,0,-0.95,-0.21,0.02,
2797411,0,-0.95,-0.21,0.02,
2797413,0,-0.95,-0.21,0.02,
2797414,0,-0.95,-0.21,0.02,
2797416,0,-0.95,-0.21,0.02,
2797417,0,-0.95,-0.21,0.02,
2797419,0,-0.95,-0.2,0.02,
2797421,0,-0.95,-0.2,0.02,
2797422,0,-0.95,-0.2,0.02,
2797424,0,-0.95,-0.2,0.02,
2797426,0,-0.95,-0.2,0.02,
2797427,0,-0.95,-0.21,0.01,
2797429,0,-0.95,-0.21,0.01,
2797431,0,-0.95,-0.21,0.01,
2797432,0,-0.95,-0.21,0.01,
2797434,0,-0.95,-0.21,0.01,
2797436,0,-0.95,-0.21,0.01,
2797437,0,-0.95,-0.21,0.02,
2797439,0,-0.95,-0.21,0.02,
2797441,0,-0.95,-0.21,0.02,
2797442,0,-0.95,-0.21,0.02,
2797444,0,-0.95,-0.21,0.02,
2797446,0,-0.95,-0.21,0.02,
2797447,0,-0.95,-0.21,0.03,
2797449,0,-0.95,-0.21,0.03,
2797451,0,-0.95,-0.21,0.03,
2797452,0,-0.95,-0.21,0.03,
2797454,0,-0.95,-0.21,0.03,
2797456,0,-0.95,-0.21,0.03,
2797457,0,-0.96,-0.21,0.02,
2797459,0,-0.96,-0.21,0.02,
2797461,0,-0.96,-0.21,0.02,
2797462,0,-0.96,-0.21,0.02,
2797464,0,-0.96,-0.21,0.02,
2797466,0,-0.96,-0.21,0.02,
2797467,0,-0.95,-0.2,0.02,
2797469,0,-0.95,-0.2,0.02,
2797471,0,-0.95,-0.2,0.02,
2797472,0,-0.95,-0.2,0.02,
2797474,0,-0.95,-0.2,0.02,
2797476,0,-0.95,-0.2,0.02,
2797477,0,-0.95,-0.19,0.02,
2797479,0,-0.95,-0.19,0.02,
2797481,0,-0.95,-0.19,0.02,
2797482,0,-0.95,-0.19,0.02,
2797484,0,-0.95,-0.19,0.02,
2797486,0,-0.95,-0.19,0.02,
2797487,0,-0.95,-0.19,0.02,
2797489,0,-0.95,-0.19,0.02,
2797491,0,-0.95,-0.19,0.02,
2797492,0,-0.95,-0.19,0.02,
2797494,0,-0.95,-0.19,0.02,
2797496,0,-0.95,-0.19,0.02,
2797497,0,-0.96,-0.2,0.02,
2797499,0,-0.96,-0.2,0.02,
2797501,0,-0.96,-0.2,0.02,
2797502,0,-0.96,-0.2,0.02,
2797504,0,-0.96,-0.2,0.02,
2797506,0,-0.96,-0.2,0.02,
2797507,0,-0.95,-0.21,0.02,
2797509,0,-0.95,-0.21,0.02,
2797510,0,-0.95,-0.21,0.02,
2797512,0,-0.95,-0.21,0.02,
2797514,0,-0.95,-0.21,0.02,
2797515,0,-0.95,-0.2,0.01,
2797517,0,-0.95,-0.2,0.01,
2797519,0,-0.95,-0.2,0.01,
2797520,0,-0.95,-0.2,0.01,
2797522,0,-0.95,-0.2,0.01,
2797524,0,-0.95,-0.2,0.01,
2797525,0,-0.96,-0.21,0.01,
2797527,0,-0.96,-0.21,0.01,
2797529,0,-0.96,-0.21,0.01,
2797530,0,-0.96,-0.21,0.01,
2797532,0,-0.96,-0.21,0.01,
2797534,0,-0.96,-0.21,0.01,
2797535,0,-0.95,-0.21,0.01,
2797537,0,-0.95,-0.21,0.01,
2797539,0,-0.95,-0.21,0.01,
2797540,0,-0.95,-0.21,0.01,
2797542,0,-0.95,-0.21,0.01,
2797544,0,-0.95,-0.21,0.01,
2797545,0,-0.95,-0.22,0.02,
2797547,0,-0.95,-0.22,0.02,
2797549,0,-0.95,-0.22,0.02,
2797550,0,-0.95,-0.22,0.02,
2797552,0,-0.95,-0.22,0.02,
2797554,0,-0.95,-0.22,0.02,
2797555,0,-0.95,-0.21,0.02,
2797557,0,-0.95,-0.21,0.02,
2797558,0,-0.95,-0.21,0.02,
2797560,0,-0.95,-0.21,0.02,
2797562,0,-0.95,-0.21,0.02,
2797563,0,-0.95,-0.21,0.02,
2797565,0,-0.96,-0.21,0.02,
2797567,0,-0.96,-0.21,0.02,
2797568,0,-0.96,-0.21,0.02,
2797570,0,-0.96,-0.21,0.02,
2797572,0,-0.96,-0.21,0.02,
2797573,0,-0.96,-0.21,0.02,
2797575,0,-0.95,-0.2,0.02,
2797577,0,-0.95,-0.2,0.02,
2797578,0,-0.95,-0.2,0.02,
2797580,0,-0.95,-0.2,0.02,
2797582,0,-0.95,-0.2,0.02,
2797583,0,-0.95,-0.2,0.02,
2797585,0,-0.95,-0.2,0.02,
2797587,0,-0.95,-0.2,0.02,
2797588,0,-0.95,-0.2,0.02,
2797590,0,-0.95,-0.2,0.02,
2797592,0,-0.95,-0.2,0.02,
2797593,0,-0.95,-0.2,0.02,
2797595,0,-0.94,-0.2,0.02,
2797597,0,-0.94,-0.2,0.02,
2797598,0,-0.94,-0.2,0.02,
2797600,0,-0.94,-0.2,0.02,
2797602,0,-0.94,-0.2,0.02,
2797603,0,-0.94,-0.2,0.02,
2797605,0,-0.95,-0.2,0.02,
2797607,0,-0.95,-0.2,0.02,
2797608,0,-0.95,-0.2,0.02,
2797610,0,-0.95,-0.2,0.02,
2797612,0,-0.95,-0.2,0.02,
2797613,0,-0.96,-0.21,0.02,
2797615,0,-0.96,-0.21,0.02,
2797617,0,-0.96,-0.21,0.02,
2797618,0,-0.96,-0.21,0.02,
2797620,0,-0.96,-0.21,0.02,
2797621,0,-0.96,-0.21,0.02,
2797623,0,-0.95,-0.21,0.02,
2797625,0,-0.95,-0.21,0.02,
2797626,0,-0.95,-0.21,0.02,
2797628,0,-0.95,-0.21,0.02,
2797630,0,-0.95,-0.21,0.02,
2797631,0,-0.95,-0.21,0.02,
2797633,0,-0.95,-0.21,0.02,
2797635,0,-0.95,-0.21,0.02,
2797636,0,-0.95,-0.21,0.02,
2797638,0,-0.95,-0.21,0.02,
2797640,0,-0.95,-0.21,0.02,
2797641,0,-0.95,-0.21,0.02,
2797643,0,-0.95,-0.21,0.02,
2797645,0,-0.95,-0.21,0.02,
2797646,0,-0.95,-0.21,0.02,
2797648,0,-0.95,-0.21,0.02,
2797650,0,-0.95,-0.21,0.02,
2797651,0,-0.95,-0.21,0.02,
2797653,0,-0.95,-0.2,0.02,
2797655,0,-0.95,-0.2,0.02,
2797656,0,-0.95,-0.2,0.02,
2797658,0,-0.95,-0.2,0.02,
2797660,0,-0.95,-0.2,0.02,
2797661,0,-0.95,-0.2,0.02,
2797663,0,-0.95,-0.2,0.02,
2797665,0,-0.95,-0.2,0.02,
2797666,0,-0.95,-0.2,0.02,
2797668,0,-0.95,-0.2,0.02,
2797670,0,-0.95,-0.2,0.02,
2797671,0,-0.95,-0.2,0.02,
2797673,0,-0.96,-0.2,0.02,
2797675,0,-0.96,-0.2,0.02,
2797676,0,-0.96,-0.2,0.02,
2797678,0,-0.96,-0.2,0.02,
2797680,0,-0.96,-0.2,0.02,
2797681,0,-0.96,-0.2,0.03,
2797683,0,-0.96,-0.2,0.03,
2797685,0,-0.96,-0.2,0.03,
2797686,0,-0.96,-0.2,0.03,
2797688,0,-0.96,-0.2,0.03,
2797690,0,-0.96,-0.2,0.03,
2797691,0,-0.96,-0.2,0.02,
2797693,0,-0.96,-0.2,0.02,
2797695,0,-0.96,-0.2,0.02,
2797696,0,-0.96,-0.2,0.02,
2797698,0,-0.96,-0.2,0.02,
2797700,0,-0.96,-0.2,0.02,
2797701,0,-0.96,-0.21,0.02,
2797703,0,-0.96,-0.21,0.02,
2797705,0,-0.96,-0.21,0.02,
2797706,0,-0.96,-0.21,0.02,
2797708,0,-0.96,-0.21,0.02,
2797710,0,-0.96,-0.21,0.02,
2797711,0,-0.95,-0.22,0.02,
2797713,0,-0.95,-0.22,0.02,
2797715,0,-0.95,-0.22,0.02,
2797716,0,-0.95,-0.22,0.02,
2797718,0,-0.95,-0.22,0.02,
2797720,0,-0.95,-0.22,0.02,
2797721,0,-0.95,-0.21,0.02,
2797723,0,-0.95,-0.21,0.02,
2797725,0,-0.95,-0.21,0.02,
2797726,0,-0.95,-0.21,0.02,
2797728,0,-0.95,-0.21,0.02,
2797730,0,-0.95,-0.21,0.02,
2797731,0,-0.95,-0.21,0.01,
2797733,0,-0.95,-0.21,0.01,
2797735,0,-0.95,-0.21,0.01,
2797736,0,-0.95,-0.21,0.01,
2797738,0,-0.95,-0.21,0.01,
2797740,0,-0.95,-0.21,0.01,
2797741,0,-0.95,-0.2,0.01,
2797743,0,-0.95,-0.2,0.01,
2797745,0,-0.95,-0.2,0.01,
2797746,0,-0.95,-0.2,0.01,
2797748,0,-0.95,-0.2,0.01,
2797750,0,-0.95,-0.2,0.02,
2797751,0,-0.95,-0.2,0.02,
2797753,0,-0.95,-0.2,0.02,
2797755,0,-0.95,-0.2,0.02,
2797756,0,-0.95,-0.2,0.02,
2797758,0,-0.95,-0.2,0.02,
2797760,0,-0.95,-0.2,0.02,
2797761,0,-0.95,-0.2,0.02,
2797763,0,-0.95,-0.2,0.02,
2797765,0,-0.95,-0.2,0.02,
2797766,0,-0.95,-0.2,0.02,
2797768,0,-0.95,-0.2,0.02,
2797770,0,-0.95,-0.2,0.02,
2797771,0,-0.95,-0.2,0.02,
2797773,0,-0.95,-0.2,0.02,
2797775,0,-0.95,-0.2,0.02,
2797776,0,-0.95,-0.2,0.02,
2797778,0,-0.95,-0.2,0.02,
2797780,0,-0.96,-0.21,0.03,
2797781,0,-0.96,-0.21,0.03,
2797783,0,-0.96,-0.21,0.03,
2797785,0,-0.96,-0.21,0.03,
2797786,0,-0.96,-0.21,0.03,
2797788,0,-0.96,-0.21,0.03,
2797790,0,-0.96,-0.21,0.03,
2797791,0,-0.96,-0.21,0.03,
2797793,0,-0.96,-0.21,0.03,
2797795,0,-0.96,-0.21,0.03,
2797796,0,-0.96,-0.21,0.03,
2797798,0,-0.96,-0.21,0.03,
2797800,0,-0.96,-0.21,0.03,
2797801,0,-0.96,-0.21,0.03,
2797803,0,-0.96,-0.21,0.03,
2797805,0,-0.96,-0.21,0.03,
2797806,0,-0.96,-0.21,0.03,
2797808,0,-0.96,-0.21,0.03,
2797810,0,-0.96,-0.21,0.02,
2797811,0,-0.96,-0.21,0.02,
2797813,0,-0.96,-0.21,0.02,
2797815,0,-0.96,-0.21,0.02,
2797816,0,-0.96,-0.21,0.02,
2797818,0,-0.96,-0.21,0.01,
2797820,0,-0.95,-0.21,0.01,
2797821,0,-0.95,-0.21,0.01,
2797823,0,-0.95,-0.21,0.01,
2797825,0,-0.95,-0.21,0.01,
2797826,0,-0.95,-0.21,0.01,
2797828,0,-0.96,-0.2,0.01,
2797830,0,-0.96,-0.2,0.01,
2797831,0,-0.96,-0.2,0.01,
2797833,0,-0.96,-0.2,0.01,
2797835,0,-0.96,-0.2,0.01,
2797836,0,-0.96,-0.2,0.01,
2797838,0,-0.96,-0.2,0.01,
2797840,0,-0.96,-0.2,0.01,
2797841,0,-0.96,-0.2,0.01,
2797843,0,-0.96,-0.2,0.01,
2797845,0,-0.96,-0.2,0.01,
2797846,0,-0.96,-0.2,0.01,
2797848,0,-0.95,-0.19,0.01,
2797850,0,-0.95,-0.19,0.01,
2797851,0,-0.95,-0.19,0.01,
2797853,0,-0.95,-0.19,0.01,
2797855,0,-0.95,-0.19,0.01,
2797856,0,-0.95,-0.19,0.01,
2797858,0,-0.95,-0.19,0.01,
2797860,0,-0.95,-0.19,0.01,
2797861,0,-0.95,-0.19,0.01,
2797863,0,-0.95,-0.19,0.01,
2797865,0,-0.95,-0.19,0.01,
2797866,0,-0.95,-0.19,0.01,
2797868,0,-0.95,-0.19,0.02,
2797870,0,-0.95,-0.19,0.02,
2797871,0,-0.95,-0.19,0.02,
2797873,0,-0.95,-0.19,0.02,
2797875,0,-0.95,-0.19,0.02,
2797876,0,-0.95,-0.19,0.02,
2797878,0,-0.96,-0.2,0.02,
2797880,0,-0.96,-0.2,0.02,
2797881,0,-0.96,-0.2,0.02,
2797883,0,-0.96,-0.2,0.02,
2797885,0,-0.96,-0.2,0.02,
2797886,0,-0.96,-0.2,0.02,
2797888,0,-0.96,-0.21,0.02,
2797890,0,-0.96,-0.21,0.02,
2797891,0,-0.96,-0.21,0.02,
2797893,0,-0.96,-0.21,0.02,
2797895,0,-0.96,-0.21,0.02,
2797896,0,-0.96,-0.21,0.02,
2797898,0,-0.96,-0.21,0.02,
2797899,0,-0.96,-0.21,0.02,
2797901,0,-0.96,-0.21,0.02,
2797903,0,-0.96,-0.21,0.02,
2797904,0,-0.96,-0.21,0.02,
2797906,0,-0.96,-0.21,0.02,
2797908,0,-0.96,-0.21,0.02,
2797909,0,-0.96,-0.21,0.02,
2797911,0,-0.96,-0.21,0.02,
2797913,0,-0.96,-0.21,0.02,
2797914,0,-0.96,-0.21,0.02,
2797916,0,-0.95,-0.2,0.02,
2797918,0,-0.95,-0.2,0.02,
2797919,0,-0.95,-0.2,0.02,
2797921,0,-0.95,-0.2,0.02,
2797923,0,-0.95,-0.2,0.02,
2797924,0,-0.95,-0.2,0.02,
2797926,0,-0.96,-0.2,0.01,
2797928,0,-0.96,-0.2,0.01,
2797929,0,-0.96,-0.2,0.01,
2797931,0,-0.96,-0.2,0.01,
2797933,0,-0.96,-0.2,0.01,
2797934,0,-0.96,-0.2,0.01,
2797936,0,-0.96,-0.2,0,
2797938,0,-0.96,-0.2,0,
2797939,0,-0.96,-0.2,0,
2797941,0,-0.96,-0.2,0,
2797943,0,-0.96,-0.2,0,
2797944,0,-0.96,-0.2,0,
2797946,0,-0.95,-0.19,0.01,
2797947,0,-0.95,-0.19,0.01,
2797949,0,-0.95,-0.19,0.01,
2797951,0,-0.95,-0.19,0.01,
2797952,0,-0.95,-0.19,0.01,
2797954,0,-0.95,-0.19,0.01,
2797956,0,-0.95,-0.2,0.02,
2797957,0,-0.95,-0.2,0.02,
2797959,0,-0.95,-0.2,0.02,
2797961,0,-0.95,-0.2,0.02,
2797962,0,-0.95,-0.2,0.02,
2797964,0,-0.95,-0.2,0.02,
2797966,0,-0.95,-0.2,0.02,
2797967,0,-0.95,-0.2,0.02,
2797969,0,-0.95,-0.2,0.02,
2797971,0,-0.95,-0.2,0.02,
2797972,0,-0.95,-0.2,0.02,
2797974,0,-0.95,-0.2,0.02,
2797976,0,-0.96,-0.2,0.02,
2797977,0,-0.96,-0.2,0.02,
2797979,0,-0.96,-0.2,0.02,
2797981,0,-0.96,-0.2,0.02,
2797982,0,-0.96,-0.2,0.02,
2797984,0,-0.96,-0.2,0.03,
2797986,0,-0.96,-0.21,0.03,
2797987,0,-0.96,-0.21,0.03,
2797989,0,-0.96,-0.21,0.03,
2797991,0,-0.96,-0.21,0.03,
2797992,0,-0.96,-0.21,0.03,
2797994,0,-0.96,-0.21,0.02,
2797996,0,-0.96,-0.21,0.02,
2797997,0,-0.96,-0.21,0.02,
2797999,0,-0.96,-0.21,0.02,
2798001,0,-0.96,-0.21,0.02,
2798002,0,-0.96,-0.21,0.02,
